Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2022;24,9
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2021;26,4
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2020;27,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2019;26,5
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2018;27
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2017;28,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2016;29
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Índice de Gini;2015;30,3
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2023;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2022;2,2
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2021;2,4
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2020;2,2
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2019;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2018;2,4
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2017;2,3
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2016;2,5
29080 Pizarra;2908001 Pizarra distrito 01;2908001004 Pizarra sección 01004;Distribución de la renta P80/P20;2015;2,5
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2023;24,7
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2022;25,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2021;25,5
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2020;25,9
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2019;24,6
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2018;24,9
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2017;25,6
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2016;26,8
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Índice de Gini;2015;29,2
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2023;2
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2022;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2021;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2020;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2019;2,1
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2018;2,2
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2017;2,2
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2016;2,3
29080 Pizarra;2908001 Pizarra distrito 01;2908001005 Pizarra sección 01005;Distribución de la renta P80/P20;2015;2,5
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2023;27,1
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2022;27,8
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2021;28,8
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2020;29,5
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2019;30
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2018;30,4
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2017;30
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2016;31,3
29080 Pizarra;2908002 Pizarra distrito 02;;Índice de Gini;2015;32,1
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2023;2,2
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2022;2,4
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2021;2,4
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2020;2,5
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2019;2,5
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2018;2,7
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2017;2,3
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2016;2,8
29080 Pizarra;2908002 Pizarra distrito 02;;Distribución de la renta P80/P20;2015;2,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2023;26,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2022;28,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2021;29,1
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2020;30
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2019;30,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2018;30,1
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2017;28,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2016;30,8
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Índice de Gini;2015;31,9
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2023;2,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2022;2,3
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2021;2,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2020;2,7
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2019;2,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2018;2,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2017;2,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2016;2,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002001 Pizarra sección 02001;Distribución de la renta P80/P20;2015;2,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2023;27,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2022;26,8
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2021;29,3
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2020;29,1
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2019;29,1
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2018;30,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2017;31,1
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2016;31,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Índice de Gini;2015;32,3
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2023;2,3
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2022;2,3
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2021;2,5
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2020;2,7
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2019;2,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2018;2,6
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2017;2,4
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2016;2,9
29080 Pizarra;2908002 Pizarra distrito 02;2908002002 Pizarra sección 02002;Distribución de la renta P80/P20;2015;2,4
29081 Pujerra;;;Índice de Gini;2023;29,9
29081 Pujerra;;;Índice de Gini;2022;28,4
29081 Pujerra;;;Índice de Gini;2021;31,8
29081 Pujerra;;;Índice de Gini;2020;29,8
29081 Pujerra;;;Índice de Gini;2019;31,2
29081 Pujerra;;;Índice de Gini;2018;27,3
29081 Pujerra;;;Índice de Gini;2017;28,8
29081 Pujerra;;;Índice de Gini;2016;27,6
29081 Pujerra;;;Índice de Gini;2015;26
29081 Pujerra;;;Distribución de la renta P80/P20;2023;2,4
29081 Pujerra;;;Distribución de la renta P80/P20;2022;2,3
29081 Pujerra;;;Distribución de la renta P80/P20;2021;2,7
29081 Pujerra;;;Distribución de la renta P80/P20;2020;2,5
29081 Pujerra;;;Distribución de la renta P80/P20;2019;2,4
29081 Pujerra;;;Distribución de la renta P80/P20;2018;2,2
29081 Pujerra;;;Distribución de la renta P80/P20;2017;2,5
29081 Pujerra;;;Distribución de la renta P80/P20;2016;2,1
29081 Pujerra;;;Distribución de la renta P80/P20;2015;2,1
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2023;29,9
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2022;28,4
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2021;31,8
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2020;29,8
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2019;31,2
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2018;27,3
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2017;28,8
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2016;27,6
29081 Pujerra;2908101 Pujerra distrito 01;;Índice de Gini;2015;26
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2023;2,4
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2022;2,3
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2021;2,7
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2020;2,5
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2019;2,4
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2018;2,2
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2017;2,5
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2016;2,1
29081 Pujerra;2908101 Pujerra distrito 01;;Distribución de la renta P80/P20;2015;2,1
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2023;29,9
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2022;28,4
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2021;31,8
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2020;29,8
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2019;31,2
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2018;27,3
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2017;28,8
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2016;27,6
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Índice de Gini;2015;26
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2023;2,4
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2022;2,3
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2021;2,7
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2020;2,5
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2019;2,4
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2018;2,2
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2017;2,5
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2016;2,1
29081 Pujerra;2908101 Pujerra distrito 01;2908101001 Pujerra sección 01001;Distribución de la renta P80/P20;2015;2,1
29082 Rincón de la Victoria;;;Índice de Gini;2023;32,3
29082 Rincón de la Victoria;;;Índice de Gini;2022;32,4
29082 Rincón de la Victoria;;;Índice de Gini;2021;31,9
29082 Rincón de la Victoria;;;Índice de Gini;2020;32,1
29082 Rincón de la Victoria;;;Índice de Gini;2019;31,8
29082 Rincón de la Victoria;;;Índice de Gini;2018;32,7
29082 Rincón de la Victoria;;;Índice de Gini;2017;33,8
29082 Rincón de la Victoria;;;Índice de Gini;2016;34,5
29082 Rincón de la Victoria;;;Índice de Gini;2015;35,4
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2023;2,8
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2022;2,8
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2021;2,8
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2020;2,9
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2019;2,8
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2018;2,9
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2017;3,1
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2016;3,3
29082 Rincón de la Victoria;;;Distribución de la renta P80/P20;2015;3,2
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2023;32,3
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2022;32,4
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2021;31,9
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2020;32,1
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2019;31,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2018;32,7
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2017;33,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2016;34,5
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Índice de Gini;2015;35,4
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2023;2,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2022;2,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2021;2,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2020;2,9
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2019;2,8
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2018;2,9
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2017;3,1
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2016;3,3
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;;Distribución de la renta P80/P20;2015;3,2
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2023;32
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2022;32,3
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2021;32,3
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2020;33,1
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2019;32,6
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2018;34,3
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2017;35,7
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2016;35,7
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Índice de Gini;2015;36,4
29082 Rincón de la Victoria;2908201 Rincón de la Victoria distrito 01;2908201001 Rincón de la Victoria sección 01001;Distribución de la renta P80/P20;2023;2,7
