zona,periodo,valor,url
Bailén-Miraflores,2025 2T,2184.05421245824,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/bailen-miraflores/
Bailén-Miraflores,2025 3T,2263.438901130363,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/bailen-miraflores/
Bailén-Miraflores,2025 4T,2338.7692712183707,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/bailen-miraflores/
Bailén-Miraflores,2026 1T,2422.3494064236447,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/bailen-miraflores/
Campanillas,2001 1T,653.4443458889907,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2001 2T,681.9896606126248,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2001 3T,729.1697842447978,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2001 4T,756.7329640196988,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2002 1T,800.1215904643908,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2002 2T,853.4676750044799,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2002 3T,880.4460528740005,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2002 4T,889.0199140732666,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2003 1T,924.036494562476,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2003 2T,986.0133605198782,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2003 3T,1026.5210708262605,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2003 4T,1098.3473080775163,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2004 1T,1150.4044993412526,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2004 2T,1193.4256579492271,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2004 3T,1284.0836230063146,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2004 4T,1353.5935466376832,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2005 1T,1395.6881240780397,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2005 2T,1445.886226527572,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2005 3T,1491.115629795435,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
Campanillas,2005 4T,1551.0304474300713,https://www.tinsa.es/precio-vivienda/andalucia/malaga/malaga/campanillas/
